row_id,TEXT,LABEL,irony_pred,irony_score
424,"the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure .",1,0,0.08147639036178589
425,"a depressing confirmation of everything those of us who do n't object to the description `` unelected '' have suspected all along : george w. bush is an incurious , uncharismatic , overgrown frat boy with a mean streak a mile wide .",0,0,0.4317113757133484
426,a moody horror\/thriller elevated by deft staging and the director 's well-known narrative gamesmanship .,1,0,0.22213095426559448
427,this pan is a bit heavier and truly nonstick .,1,0,0.055764615535736084
428,wait for video -- and then do n't rent it .,0,0,0.061364173889160156
429,"you can feel the heat that ignites this gripping tale , and the humor and humanity that root it in feeling .",1,0,0.09159678220748901
430,"in my experience ,  they are a constant source of problems .",0,1,0.8399775624275208
431,the complication is the heft of the phone .,1,0,0.21171420812606812
432,i practically felt like i threw away my money on this one .,0,0,0.10320228338241577
433,"it 's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .",1,1,0.5219593048095703
434,also the headphones do not feel comfortable on your head .,0,0,0.07873964309692383
435,"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .",1,1,0.7271565198898315
436,a process that takes a couple of minutes .,0,0,0.41772031784057617
437,"finally , a genre movie that delivers -- in a couple of genres , no less .",1,1,0.6043059825897217
438,"so clich??d that , at one point , they literally upset an apple cart .",0,0,0.38248926401138306
439,you 'll be more entertained getting hit by a bus .,0,0,0.44330132007598877
440,"you have to pay attention to follow all the stories , but they 're each interesting .",1,0,0.1116674542427063
441,"a shambles of a movie -- visually unattractive , unbearably loud and utterly silly ... its hilarity is completely unintentional .",0,0,0.4580079913139343
442,the use of cgi and digital ink-and-paint make the thing look really slick .,1,1,0.8880724310874939
443,there was nothing at all to indicate that belkin manufactured this item .,0,0,0.13471585512161255
444,i bought this product for feeding my num_num persian cats while on vacation .,0,1,0.5013694763183594
445,apparently there are thirteen more words required to successfully submit this review .,1,0,0.447684645652771
446,abandons all pretense of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists .,0,1,0.834245502948761
447,has the feel of an unedited personal journal .,0,1,0.5468014478683472
448,"like the film 's almost anthropologically detailed realization of early - '80s suburbia , it 's significant without being overstated .",1,0,0.17692148685455322
449,a waste of good performances .,0,1,0.7409924268722534
450,"thrilling , provocative and darkly funny , this timely sci-fi mystery works on so many different levels that it not only invites , it demands repeated viewings .",1,0,0.06914162635803223
451,"home alone goes hollywood , a funny premise until the kids start pulling off stunts not even steven spielberg would know how to do .",0,1,0.8831712603569031
452,skip work to see it at the first opportunity .,1,0,0.27875572443008423
453,"if it 's possible for a sequel to outshine the original , then sl2 does just that .",1,0,0.18249768018722534
454,big fat liar is just futile silliness looking to tap into the kiddie sensibilities .,0,1,0.8769556879997253
455,"we often cook sausages ,  hot dogs and hamburgers in it as well .",1,0,0.3598339557647705
456,an unbelievably fun film just a leading man away from perfection .,1,1,0.8878622055053711
457,gave it to someone named happy on her birthday .,0,0,0.20100337266921997
458,i have owned it for two years and it is a work horse .,1,0,0.14114618301391602
459,i ve had this thermometer for about num_num years .,1,0,0.1370222568511963
460,i can carry it in my pocket and use it when i need to .,1,0,0.0670824646949768
461,when i contacted the company the response was that they shipped it .,0,1,0.5338895320892334
462,"the weight of water uses water as a metaphor for subconscious desire , but this leaky script barely stays afloat .",0,0,0.3783365488052368
463,"perhaps it won t rust ,  but upclose it looks a little cheesey .",0,0,0.40579289197921753
464,"it 's getting harder and harder to ignore the fact that hollywood is n't laughing with us , folks .",0,1,0.5224159359931946
465,"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time .",1,0,0.28193265199661255
466,he has not learnt that storytelling is what the movies are about .,0,1,0.8298891186714172
467,a mixed bag of a comedy that ca n't really be described as out of this world .,0,0,0.0692477822303772
468,"these are supposedly cotton ,  but they don t feel like it .",0,0,0.48811548948287964
469,begins as a promising meditation on one of america 's most durable obsessions but winds up as a slender cinematic stunt .,0,1,0.6628815531730652
470,it would be hard to think of a recent movie that has worked this hard to achieve this little fun .,0,1,0.5790795683860779
471,"as conceived by mr. schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter 's outline and thrown at actors charged with the impossible task of making them jell .",0,1,0.5401541590690613
472,"interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals ` red dragon ' right from under their noses .",1,0,0.419752836227417
473,no complaints and my wife loves the color .,1,0,0.23730427026748657
474,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .",1,0,0.32755517959594727
475,how did it ever get made ?,0,0,0.0539279580116272
476,"i 'm not suggesting that you actually see it , unless you 're the kind of person who has seen every wim wenders film of the '70s .",0,0,0.13925087451934814
477,"one minute , you think you 're watching a serious actioner ; the next , it 's as though clips from the pink panther strikes again and\/or sailor moon have been spliced in .",0,0,0.14701807498931885
478,i could not tell a difference at all .,1,0,0.18963932991027832
479,so i just thought maybe it ll help keep my acne away .,0,1,0.7399722933769226
480,a modest and messy metaphysical thriller offering more questions than answers .,0,0,0.44519370794296265
481,i don t think the saying  you get what you pay  .,0,0,0.19339370727539062
482,a blessed gift to film geeks and historians .,1,1,0.9160464406013489
483,i had to buy one out on the road .,0,0,0.10856258869171143
484,they were awesome and they work great i like them a lot thank you .,1,0,0.29445475339889526
485,impresses you with its open-endedness and surprises .,1,0,0.4219445586204529
486,my husband said it was obvious so i had to return it .,0,0,0.3192378878593445
487,obviously we all have our own preferences for taste .,0,0,0.36824852228164673
488,the item was what i was looking for and arrived exactly as described .,1,0,0.10287892818450928
489,it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit .,1,1,0.7190101146697998
490,i shall be ordering a second one in the not too distant future .,1,0,0.11060339212417603
491,"the film takes too long getting to the good stuff , then takes too long figuring out what to do next .",0,0,0.2549412250518799
492,this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .,1,1,0.7917854189872742
493,"matthew mcconaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy .",0,1,0.8346361517906189
494,the aluminum ones get stained and ugly after a few uses .,1,0,0.35537195205688477
495,it creates heaping folds of foam andturns your coffee into a breve latte .,1,0,0.32501643896102905
496,it s more powerful so i expect it to be a little louder .,1,0,0.29023224115371704
497,an original gem about an obsession with time .,1,0,0.46616601943969727
498,"some of seagal 's action pictures are guilty pleasures , but this one is so formulaic that it seems to be on auto-pilot .",0,0,0.3831160068511963
499,an incredibly clever and superbly paced caper filled with scams within scams within scams .,1,1,0.7840869426727295
500,"the year 's happiest surprise , a movie that deals with a real subject in an always surprising way .",1,1,0.5755033493041992
501,worked best on older new england house with narrow staircase .,0,1,0.7346794605255127
502,the sound range and loudness is pretty impressive for the price and size .,1,0,0.49570780992507935
503,all came well sharpened and ready to go .,1,0,0.08476972579956055
504,wish it had a crank or something to make it easier .,1,0,0.2309851050376892
505,i wore my first one out by pouring hot gravies in it .,1,0,0.3303667902946472
506,extremely confusing .,0,1,0.5340182781219482
507,as the clock clicked by num_extend i still felt sluggish .,0,0,0.13870787620544434
508,"all of them are utter garbage ,  not even decent polyester .",0,0,0.4789143204689026
509,"the film 's greatest asset is how much it 's not just another connect-the-dots , spy-on-the-run picture .",1,0,0.29737913608551025
510,"the film makes a tragic error by going on for too long , trying to mirror every subsequent event in chinese history : war , revolution , communism , etc. .",0,1,0.7461891174316406
511,things i notice so far : + bluetooth num_extend streaming is solid .,1,0,0.47479408979415894
512,good thing filters for num_num gallon tanks are cheap .,0,1,0.8871824145317078
513,it s not as bulky feel as the other cases available .,1,0,0.17999255657196045
514,"it works with all types ,  but works best with roma tomatoes .",1,0,0.48044365644454956
515,"this is a fantastic idea ,  however it has some flaws .",0,1,0.6736543774604797
516,"say this for the soundtrack , it drowns out the lousy dialogue .",0,0,0.44258493185043335
517,the only thing is it stretches easily so be careful with that .,1,0,0.0547369122505188
518,"very easy to put on ,  no bubbles whatsoever .",1,1,0.6769455671310425
519,"this may not have the dramatic gut-wrenching impact of other holocaust films , but it 's a compelling story , mainly because of the way it 's told by the people who were there .",1,0,0.14996016025543213
520,"get it ,  it s worth the price for sure .",1,0,0.34779828786849976
521,the cookbook that comes with it is adequate .,1,1,0.7292183041572571
522,offers that rare combination of entertainment and education .,1,1,0.8835951089859009
523,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants ' so to be one of us may be the most tuneless tune ever composed .",0,0,0.05079960823059082
524,a psychological thriller with a smart script and an obsessive-compulsive 's attention to detail .,1,0,0.4407891035079956
525,"it is ridiculous , of course ... but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .",1,0,0.26063209772109985
526,have been using it daily since it arrived .,1,0,0.3251650929450989
527,i paid $ for this when i bought a few other pieces .,1,0,0.09327900409698486
528,"the performances are so leaden , michael rymer 's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .",0,1,0.6463598608970642
529,"the movie 's quiet affirmation of neighborhood values gives it an honest , lived-in glow .",1,1,0.525731086730957
530,even legends like alfred hitchcock and john huston occasionally directed trifles ... so it 's no surprise to see a world-class filmmaker like zhang yimou behind the camera for a yarn that 's ultimately rather inconsequential .,0,1,0.554442286491394
531,"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit .",0,0,0.15451198816299438
532,im thinking num_num gem stones in at least a num_num inch wheel .,0,0,0.08797776699066162
533,shame on what otherwise has been a reliable company with several other respectful products .,0,1,0.7976390719413757
534,could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ?,0,0,0.40987300872802734
535,absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way .,0,0,0.1938692331314087
536,i ve not had this happen with my wusthofs .,0,0,0.11386054754257202
537,"scene-by-scene , things happen , but you 'd be hard-pressed to say what or why .",0,0,0.04221057891845703
538,we re too stupid to put together normal sounding sentences .,0,1,0.5950798392295837
539,"i have several of these ,  well worth it .",1,0,0.08758735656738281
540,"a sad , superior human comedy played out on the back roads of life .",1,1,0.5975322723388672
541,"the cables seem rather basic and work well ,  except one problem .",0,1,0.9620275497436523
542,the story and characters are nowhere near gripping enough .,0,0,0.11728596687316895
543,i use this thing to core out the inside of a potato .,1,0,0.36151808500289917
544,a gas cooktop would be worse and a smooth cooktop probably much better .,1,0,0.09667700529098511
545,open carefully and handle the zippers with care .,1,0,0.08718127012252808
546,"for the first time in several years , mr. allen has surpassed himself with the magic he 's spun with the hollywood empress of ms. leoni 's ellie .",1,1,0.7555574774742126
547,propelled not by characters but by caricatures .,0,1,0.5093095302581787
548,warmed-over tarantino by way of wannabe elmore leonard .,0,1,0.6610501408576965
549,never -lrb- sinks -rrb- into exploitation .,1,0,0.1080353856086731
550,"despite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of the creative forces behind it .",1,0,0.09835386276245117
551,"a baffling misfire , and possibly the weakest movie -lrb- woody allen -rrb- has made in the last twenty years .",0,0,0.22718697786331177
552,she handed it back to me and picked up her ginsu knife .,0,0,0.25660812854766846
553,this just doesn t have enough power to massage my shoulders and neck .,0,0,0.057344019412994385
554,"they pee in it about once a week ,  if that .",0,1,0.5217873454093933
555,"this film is so slick , superficial and trend-hoppy , that it 's easy to imagine that a new software program spit out the screenplay .",0,1,0.5130341053009033
556,this is n't a `` friday '' worth waiting for .,0,0,0.11111676692962646
557,"the vampire thriller blade ii starts off as a wild hoot and then sucks the blood out of its fun -- toward the end , you can feel your veins cringing from the workout .",0,0,0.3730405569076538
558,also these attachment pieces are very easy to clean .,1,1,0.873726487159729
559,"not so much funny as aggressively sitcom-cute , it 's full of throwaway one-liners , not-quite jokes , and a determined tv amiability that allen personifies .",0,0,0.2766953706741333
560,i simply treated it how i would assume a curling iron works .,0,0,0.42072999477386475
561,"lanie 's professional success means she must be a failure at life , because she 's driven by ambition and does n't know how to have fun .",0,1,0.6920993328094482
562,"an enthralling , playful film that constantly frustrates our desire to know the ` truth ' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",1,0,0.23124092817306519
563,"the furious coherence that -lrb- deniro -rrb- brings to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing .",0,0,0.11214900016784668
564,i will never again purchase another game where this is a requirement .,0,0,0.12972480058670044
565,a masterpiece four years in the making .,1,0,0.18792611360549927
566,what really surprises about wisegirls is its low-key quality and genuine tenderness .,1,0,0.3975314497947693
567,some reviewers complained of grounds in the coffee .,1,1,0.6663025617599487
568,i love cheetos and any artificially or naturally enhanced cheese snack .,0,1,0.5183531045913696
569,we use these alot and they work great .,1,1,0.8512550592422485
570,there 's a vastness implied in metropolis that is just breathtaking .,1,0,0.2291499376296997
571,what might have been a predictably heartwarming tale is suffused with complexity .,1,0,0.4559333324432373
572,i would definitely recommend this for a cute case .,1,0,0.07060372829437256
573,"good for a few unintentional laughs , `` extreme ops '' was obviously made for the `` xxx '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .",0,1,0.805026113986969
574,we have used ours at least a couple of hundred times .,1,0,0.38294315338134766
575,b. -rrb- that sure is pathetic !,0,0,0.3828871250152588
576,love it !  really handy to set by the stove .,1,1,0.6426039934158325
577,the good pieces that i manages to salvage the birds refuse to touch .,0,0,0.2922184467315674
578,"a deceivingly simple film , one that grows in power in retrospect .",1,0,0.30551856756210327
579,but these knives are well worth their price .,1,0,0.4495551586151123
580,"the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in , but the film must have been written ... in the thrall of a vicious hangover .",0,0,0.3289153575897217
581,"a comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges its audience .",1,0,0.11975270509719849
582,the production values are up there .,1,1,0.5921943187713623
583,"i hated the color that was sent to me ,  pale chalky beige .",0,0,0.2337324619293213
584,"whatever the case ,  i couldn t be more unhappy with this purchase .",0,0,0.12956178188323975
585,an intelligent fiction about learning through cultural clash .,1,1,0.6606789827346802
586,easy to apply and it works very well .,1,1,0.8045636415481567
587,engagingly captures the maddening and magnetic ebb and flow of friendship .,1,1,0.569564938545227
588,"this is what s affordable right now ,  so it has to do .",1,1,0.6805773377418518
589,ranks among willams ' best screen work .,1,0,0.36189115047454834
590,blade release buttons are simple to use which makes cleaning easy .,1,1,0.9465978145599365
591,i contacted the seller and was given a refund .,0,0,0.3182526230812073
592,also the  free will  option is an absolute joke .,0,1,0.6007001399993896
593,"while undercover brother is definitely one for the masses , it 's also full of sharp , smart satire .",1,0,0.20336508750915527
594,unless you have very small or very large hands it is comfortable to use .,1,0,0.07534182071685791
595,"instead of kicking off the intrigue and suspense and mystery of the whole thing , hart 's war , like the st. louis rams in the super bowl , waits until after halftime to get started .",0,0,0.3921399712562561
596,the sequel has turned completely and irrevocably bizarre to the point of utter nonsense .,0,0,0.30384451150894165
597,for caine lovers only .,0,0,0.4825994372367859
598,these small cookie scoops made perfectly uniform two inch cookies .,1,1,0.7890790104866028
599,i m selling mine to make room for something else .,0,0,0.12312287092208862
600,"for the price tag ,  its nothing to rave about .",0,0,0.3928949236869812
601,i d rather be a little less healthy and a little more happy .,0,0,0.07298213243484497
602,boring we did n't .,0,0,0.10842764377593994
603,coming from an asian background it s not something we normally cook with .,1,0,0.17327839136123657
604,i m sure it depends on your age and body type .,0,0,0.1328456997871399
605,there are num_num blue lights to indicate the level of the unit s charge .,1,0,0.38726896047592163
606,i followed the guidance and am grateful for it .,1,0,0.15230554342269897
607,davis has filled out his cast with appealing fresh faces .,1,1,0.672606348991394
608,did nt have time to return it before christmas so bought another necklass .,0,0,0.07026523351669312
609,i was torn between ordering the wagner steam cleaner and this mcculloch steam cleaner .,1,0,0.0924215316772461
610,i only wish the vacuum head was a little larger .,1,0,0.21865606307983398
611,a sports movie with action that 's exciting on the field and a story you care about off it .,1,0,0.313510000705719
612,a very average science fiction film .,0,1,0.7866724729537964
613,"a gentle , compassionate drama about grief and healing .",1,0,0.17960000038146973
614,i ve tried the pulls with prongs that go along side the cork .,1,1,0.542542576789856
615,if you are stir frying your ingredients  i . e .,0,0,0.2214030623435974
616,i tried hiding them in her food and in her treats .,0,0,0.3346366882324219
617,"the film is all a little lit crit 101 , but it 's extremely well played and often very funny .",1,0,0.18630236387252808
618,"not everything works , but the average is higher than in mary and most other recent comedies .",1,0,0.2305161952972412
619,this little butter bell is a fantastic buy .,1,0,0.3334507942199707
620,i m just looking forward to the day i get to replace it .,0,1,0.5265727639198303
621,enfamil infant is characterized by choline and dha .,0,1,0.597791314125061
622,i don t want the bulk of an otterbox defender .,1,0,0.03104710578918457
623,its characters are thinner than cardboard -- or even comic-book paper .,0,0,0.41105329990386963
624,"even by dumb action-movie standards , ballistic : ecks vs. sever is a dumb action movie .",0,0,0.2570883631706238
625,i was not at all pleased with the performance of this chopper .,0,0,0.12318927049636841
626,"i m a male ,  a bachelor who lives alone .",1,1,0.7329275608062744
627,"a splendid entertainment , young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience .",1,0,0.20187610387802124
628,that s not what it felt like with the original gel adhesive .,0,0,0.22353607416152954
629,we use a bread machine to prepare the dough and provide the first rise .,1,0,0.42337286472320557
630,"we never really feel involved with the story , as all of its ideas remain just that : abstract ideas .",0,0,0.07789343595504761
631,you ve probably seen them use it on iron chef .,1,1,0.6054965257644653
632,"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by .",1,1,0.8857362866401672
633,"behind the snow games and lovable siberian huskies -lrb- plus one sheep dog -rrb- , the picture hosts a parka-wrapped dose of heart .",1,0,0.23516207933425903
634,not that we should of had to do that .,0,0,0.21345824003219604
635,hello;i purchased this item from a major retailer about num_num years ago .,0,0,0.10412108898162842
636,"egoyan 's movie is too complicated to sustain involvement , and , if you 'll excuse a little critical heresy , too intellectually ambitious .",0,0,0.11749798059463501
637,anker is a fine product though i d never heard of it .,1,0,0.23958039283752441
638,"almost every scene in this film is a gem that could stand alone , a perfectly realized observation of mood , behavior and intent .",1,0,0.06268137693405151
639,i m convinced vacuum sealing works just as advertised .,1,1,0.969395637512207
640,much better than block and tackle type hooks to store overhead .,1,0,0.3284880518913269
641,a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino .,1,0,0.39830678701400757
642,i purchased these batteries based on the reviews of others .,1,0,0.3800244927406311
643,so shipping takes a while but it is definitely worth the price .,1,0,0.1747833490371704
644,"for all its failed connections , divine secrets of the ya-ya sisterhood is nurturing , in a gauzy , dithering way .",1,0,0.25826191902160645
645,i will update my review after num_num months .,1,0,0.09930986166000366
646,you can go to any chain store and do better .,0,0,0.4258386492729187
647,this machine is no match for the new consoles .,0,0,0.24664092063903809
648,i recommand smaller size for everyday use . but i like this pan .,1,0,0.05775737762451172
649,my mouth feels very dry and i am thirsty after drinking this .,0,0,0.11244642734527588
650,if high crimes were any more generic it would have a universal product code instead of a title .,0,1,0.6576088666915894
651,"the principals in this cast are all fine , but bishop and stevenson are standouts .",1,0,0.3017687201499939
652,"a turgid little history lesson , humourless and dull .",0,1,0.6282715797424316
653,"once the lid closes ,  the smell goes away .",1,1,0.6824426651000977
654,"do not buy this product ! the photos are horribly ,  horribly misleading .",0,0,0.1506122350692749
655,the drama is played out with such aching beauty and truth that it brings tears to your eyes .,1,0,0.47214460372924805
656,it didn t work for me hopefully other people will have better luck .,0,0,0.19154947996139526
657,two reviewers determined there are drivers to be downloaded but i was unsuccessful .,0,0,0.3747275471687317
658,makes an aborbing if arguable case for the man 's greatness .,1,0,0.3106266260147095
659,"no , it 's not nearly as good as any of its influences .",0,0,0.05301254987716675
660,"got all excited ,  but this taste nohthing like honey at all .",0,1,0.6893070936203003
661,i think this case is a very nice phone case .,1,0,0.3145896792411804
662,"the writers , director wally wolodarsky , and all the actors should start their own coeducational fraternity : kappa rho alpha phi .",0,1,0.6832823157310486
663,"so after two months of use ,  working in it .",0,1,0.6793465614318848
664,it would n't be my preferred way of spending 100 minutes or $ 7.00 .,0,0,0.04204106330871582
665,it charges my phone very quickly and to full % battery .,1,1,0.6438148617744446
666,brilliant ! ',1,1,0.8859094977378845
667,this is a worthless item that makes no sense at all .,0,0,0.17015093564987183
668,"here 's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you .",1,1,0.7740367650985718
669,this particular variety is rather lacking in the flavor department .,0,0,0.08092641830444336
670,a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .,1,1,0.7787989377975464
671,mind you the oem xoom charger is not like that at all .,0,0,0.20625007152557373
672,the la prima ran about half a shot then choked the machine .,1,0,0.33124905824661255
673,then i thought something was wrong with my car .,1,0,0.4082619547843933
674,now i just need to buy a catch can for the bottle tops .,1,0,0.10709059238433838
675,it took 19 predecessors to get this ?,0,1,0.5464809536933899
676,a definite num_extend for how they handled this .,0,0,0.20135283470153809
677,stephen earnhart 's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens .,1,1,0.8545666933059692
678,a romantic comedy that operates by the rules of its own self-contained universe .,1,1,0.8528599739074707
679,me too is a nice brand and make very comfortable shoes .,0,1,0.8073385953903198
680,not so much a movie as a picture book for the big screen .,0,0,0.10087120532989502
681,i would recommend this case to my friends .,1,0,0.08786255121231079
682,i ordered two of them and both arrived within a week .,0,0,0.49890637397766113
683,so far has lasted for a long time and does not wear off .,1,0,0.06993013620376587
684,i dropped phone once and the case held up perfectly .,1,1,0.5899888873100281
685,durable and seems similar quality to apple products .,1,1,0.6825646162033081
686,"this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the speech patterns , moral codes and ideals of the 1940s .",1,0,0.47626984119415283
687,"all in all ,  though ,  happy with the product .",1,0,0.08191007375717163
688,"if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins .",0,0,0.3049742579460144
689,wrapped around me easily to tuck in for getting ready at the gym .,1,0,0.26914262771606445
690,"like a marathon runner trying to finish a race , you need a constant influx of liquid just to get through it .",0,0,0.38997018337249756
691,proves that a movie about goodness is not the same thing as a good movie .,0,1,0.7483800649642944
692,another num_num calories from the other num_num grams of carbohydrates .,0,1,0.5465258359909058
693,a film so tedious that it is impossible to care whether that boast is true or not .,0,0,0.3999055027961731
694,i have to lower the rating another notch .,0,0,0.05522418022155762
695,"all ends well , sort of , but the frenzied comic moments never click .",0,0,0.4572702646255493
696,"shadyac shoots his film like an m. night shyamalan movie , and he frequently maintains the same snail 's pace ; he just forgot to add any genuine tension .",0,0,0.2189105749130249
697,i ve had many lighters and this one might be the best .,0,0,0.057376861572265625
698,even die-hard fans of japanese animation ... will find this one a challenge .,0,1,0.6383956074714661
699,"more honest about alzheimer 's disease , i think , than iris .",1,0,0.2871812582015991
700,researched before i bought it and had actually chosen another one .,1,0,0.07415568828582764
701,what happened with pluto nash ?,0,0,0.06189018487930298
702,put homemade pizza sauce on top then add pepperoni and fresh mushrooms .,1,0,0.13066518306732178
703,"for the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride .",1,0,0.08983635902404785
704,"flashy , pretentious and as impenetrable as morvern 's thick , working-class scottish accent .",0,1,0.5326492786407471
705,it s this second part that really grosses me out .,0,0,0.41912198066711426
706,i just received a replacement bb curve from verizon .,1,1,0.7929518222808838
707,i woke up with basically an oil slick on my face .,0,0,0.3358299732208252
708,marineland does a very good job with their led aquarium systems .,0,1,0.9749107956886292
709,i ve used it once and i won t be using it again .,0,0,0.04695087671279907
710,now i have a game that i don t ever want to play .,0,0,0.15564483404159546
711,"elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone .",1,1,0.5943838953971863
712,"a little at first ,  more with each successive try .",0,0,0.24247103929519653
713,i used this set with a toaster oven and with a coleman camping oven .,1,0,0.13842833042144775
714,"a compelling , moving film that respects its audience and its source material .",1,0,0.20252031087875366
715,"it 's the best film of the year so far , the benchmark against which all other best picture contenders should be measured .",1,0,0.28120625019073486
716,after a num_extend try i received the same product .,0,0,0.23723894357681274
717,i didn t have enough of them to return .,0,0,0.03739076852798462
718,remember when bond had more glamour than clamor ?,0,1,0.7449233531951904
719,i can t send it back again because i don t have it .,0,0,0.037544965744018555
720,... surprisingly inert for a movie in which the main character travels back and forth between epochs .,0,1,0.8792475461959839
721,"might work for others ,  didn t work for me .",0,0,0.1458757519721985
722,"when a set of pre-shooting guidelines a director came up with for his actors turns out to be cleverer , better written and of considerable more interest than the finished film , that 's a bad sign .",0,0,0.49884623289108276
723,it s very simple and takes up very little space on the pot rack .,1,0,0.34396177530288696
724,the concept was great and it worked very well when it worked .,0,1,0.8008285164833069
725,"de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli .",1,0,0.35367339849472046
726,"for all its surface frenzy , high crimes should be charged with loitering -- so much on view , so little to offer .",0,0,0.3159269094467163
727,the transmit strength on this compact num_extend is pretty strong .,0,0,0.19591182470321655
728,"as i get hit ,  my health endurance goes down .",0,1,0.5600334405899048
729,most products are for dandruff caused by dry scalp .,0,1,0.838852047920227
730,went looking for them and you had them .,1,0,0.4034748077392578
731,farrell ... thankfully manages to outshine the role and successfully plays the foil to willis 's world-weary colonel .,1,1,0.6792595982551575
732,i had it a long time now and i still love it .,1,0,0.08080941438674927
733,i followed the instructions and threw away the first num_num batches of coffee .,1,0,0.29767507314682007
734,i can not send it back due to shipping requirements .,0,0,0.09530383348464966
735,"a teasing drama whose relentless good-deed\/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting , less symmetrical , less obviously cross-shaped creation .",1,1,0.6806380748748779
736,excellent acting and direction .,1,1,0.645246148109436
737,"still , i 'm not quite sure what the point is ...",0,0,0.04029113054275513
738,"i just flipped the pan over ,  and there they were .",1,1,0.7099987864494324
739,"sadly , hewitt 's forte is leaning forward while wearing low-cut gowns , not making snappy comebacks .",0,1,0.8345373868942261
740,a harmless and mildly amusing family comedy .,1,1,0.8927608132362366
741,"even after several days ,  they are air tight in a wine bottle .",1,0,0.3679959774017334
742,"theology aside , why put someone who ultimately does n't learn at the center of a kids ' story ?",0,0,0.2832246422767639
743,absolutely horrid; cheaper @ costco if you must .,0,0,0.05590182542800903
744,purchased this to charge my new android tablet in the car on trips .,1,0,0.24433177709579468
745,i tried supergluing the magnets back on to no avail .,0,0,0.3253076672554016
746,"you would be better off investing in the worthy emi recording that serves as the soundtrack , or the home video of the 1992 malfitano-domingo production .",0,0,0.15820544958114624
747,and it ll keep rice perfect and hot for up to num_num hours .,1,0,0.1579076647758484
748,"elling really is about a couple of crazy guys , and it 's therapeutic to laugh along with them .",1,1,0.619340717792511
749,-lrb- howard -rrb- so good as leon barlow ... that he hardly seems to be acting .,1,0,0.19119685888290405
750,this is the worst game i have come across in a long time .,0,0,0.3054835796356201
751,the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology .,1,1,0.7006278038024902
752,i finally made he purchase and am glad i did .,1,0,0.22221386432647705
753,"when it 's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper .",0,0,0.2468101978302002
754,i spent $ for the num_extend and overall it was not worth the cost .,0,0,0.06953883171081543
755,bullock 's complete lack of focus and ability quickly derails the film,0,0,0.22763705253601074
756,like they glued it together and shipped it out it seemed .,0,1,0.5362299084663391
757,insert the micro usb to your phone and enjoy your widescreen display .,0,1,0.849819540977478
758,i dumped all num_num screen protectors in the trash bin .,0,0,0.22367197275161743
759,we juiced our garden lettuce and greens with ease .,1,1,0.7265787720680237
760,this case looks nice but that s about it .,0,0,0.21901434659957886
