TEXT,LABEL,Polarity_Score,Category
choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand-up comedy .,0,0.09,central
so please stop buying this and maybe they will lower the price .,0,0.0,central
`` an entire film about researchers quietly reading dusty old letters . '',0,-0.075,central
i will never buy hamilton beach products again .,0,0.0,central
adam sandler is to gary cooper what a gnat is to a racehorse .,0,0.0,central
"the finer the setting ,  the longer it takes .",1,0.0,central
i have a  made in usa  version of this .,0,0.0,central
i ve been through so many of these ineffective silly things .,0,0.0,central
i couldn t stand the persistent smell of feces in my apartment .,0,0.0,central
"for all its alleged youthful fire , xxx is no less subservient to bond 's tired formula of guns , girls and gadgets while brandishing a new action hero .",0,-0.0361,central
"it s not overpowering ,  it is not like perfume .",0,0.0,central
"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .",0,-0.0556,central
it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another .,1,0.0,central
must-see viewing for anyone involved in the high-tech industry .,1,0.0,central
and theres no warning on any of these cans that i can identify .,0,0.0,central
"it is a comedy that 's not very funny and an action movie that is not very thrilling -lrb- and an uneasy alliance , at that -rrb- .",0,-0.0308,central
the waist cords are over a foot long after being taken in .,0,-0.05,central
"gee , a second assassin shot kennedy ?",0,0.0,central
some studio pizazz might have helped .,0,0.0,central
"the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .",0,-0.0191,central
there is not an ounce of honesty in the entire production .,0,0.0,central
these type honeywells have been around a long time .,1,-0.05,central
a byzantine melodrama that stimulates the higher brain functions as well as the libido .,1,-0.025,central
but this stuff will fall apart after only a few washings .,0,-0.1,central
the aftertaste is so overpowering i had to brush my teeth .,0,0.0,central
quite tasteless and they make you order so many .,0,-0.05,central
the shape of the grains makes all the difference .,0,0.0,central
other brands in this large of a container are glass .,0,0.0446,central
it was almost like pokemon yellow in the fighting system .,0,0.0,central
but what saves lives on the freeway does not necessarily make for persuasive viewing .,0,0.0,central
jir?? hubac 's script is a gem .,1,0.0,central
there must be an engineering issue with the motor of the toy .,0,0.0,central
"run , do n't walk , to see this barbed and bracing comedy on the big screen .",1,0.0,central
i ordered num_num and find this to be a hugh mistake .,0,0.0,central
"while the mascara is soft ,  it is not full .",0,-0.0375,central
it was supposed to be a complete toy .,0,0.1,central
save yourself some time and money and skip this product .,0,0.0,central
"that zhang would make such a strainingly cute film -- with a blind orphan at its center , no less -- indicates where his ambitions have wandered .",1,-0.0033,central
i adjusted the volumes on the ipod and the cassette player .,0,0.0,central
however signal between transmitter and receiver does not work between insulated patio glass door .,1,0.0,central
i contacted the company and they said that the shipment had been lost .,0,0.0,central
really confused ppl riding with me at first .,1,-0.075,central
"oft-described as the antidote to american pie-type sex comedies , it actually has a bundle in common with them , as the film diffuses every opportunity for a breakthrough",0,-0.1,central
birds or squirrels . tried num_num different kinds of bird food .,0,0.0,central
the did not a aborb water at all .,0,0.0,central
"... a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .",0,-0.0938,central
"that said ,  the mic did pic up everything it could .",1,0.0,central
... an inviting piece of film .,1,0.0,central
and i have tried a lot of them .,1,0.0,central
spend the extra bucks and get the chopat knee bands .,0,0.0,central
eight crazy nights is a showcase for sandler 's many talents .,1,-0.05,central
the movie bounces all over the map .,0,0.0,central
it works as expected and is just the right size for the camper .,1,0.0929,central
i can use a creamy concealer on it .,0,0.0,central
tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .,1,-0.1,central
a cumbersome and cliche-ridden movie greased with every emotional device known to man .,0,0.0,central
simple !  does the job it was intended for .,1,0.0,central
i d rather tie a towel around my neck as a cape .,0,0.0,central
"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager .",1,0.0,central
amazon does not provide enough information about this press .,0,0.0,central
it 's a terrific american sports movie and dennis quaid is its athletic heart .,1,0.0,central
any one episode of the sopranos would send this ill-conceived folly to sleep with the fishes .,0,0.0,central
also cheaper than going to the grocery store .,1,0.0,central
i use it for my line of work and it stands up .,1,0.0,central
i purchased the screen protectors for my evo .,1,0.0,central
i think that dsp manager is the stock one for android phones .,1,0.0,central
this product was not in functioning condition when delivered .,0,0.0,central
some movies are like a tasty hors-d'oeuvre ; this one is a feast .,1,0.0,central
i would buy again if the shipping wasnt so long .,1,-0.05,central
i think the sensor is reading carpet fibers its sucking up as dirt .,1,0.0,central
i admired this work a lot .,1,0.0,central
"nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative clich??s and telegraphed episodes smell of old soap opera .",0,0.1,central
"now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,0.0,central
"in that short time ,  he ripped one wing off the toy .",0,0.0,central
"this extremely unfunny film clocks in at 80 minutes , but feels twice as long .",0,-0.0875,central
"-lrb- t -rrb- hose same extremes prevent us from taking its message seriously , and the stepford wives mentality does n't work in a modern context .",0,-0.0444,central
"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .",1,0.0,central
i guess you could say so what it s a ladle .,1,0.0,central
it works for maybe a few minutes and wears off quickly .,0,0.0667,central
i d suggest anyone looking to purchase linksys products look into netgear instead .,0,0.0,central
dawdles and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,0,-0.1,central
"the charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit thin .",0,-0.05,central
"others may find it migraine-inducing , despite moore 's attempts at whimsy and spoon feeding .",0,0.0,central
washing it is a breeze and just takes a second .,1,0.0,central
glad i went for this one over some of the less expensive ones .,1,-0.0556,central
"i m tired of cheaply made ,  high priced appliances .",0,0.0533,central
they send you num_num because each one lasts about two days .,0,0.0,central
fans of nijinsky will savor every minute of cox 's work .,1,0.0,central
she could have decorated her carrying case herself .,0,0.0,central
"before long , the film starts playing like general hospital crossed with a saturday night live spoof of dog day afternoon .",0,0.0091,central
the product is not durable but it might just be the one i received .,0,0.0,central
"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story 's inability to create interest .",1,0.0,central
i also prefered the blade weight and thickness of the wustof .,1,0.0,central
i like almost everything except cucumber juice  echhh  .,1,0.0,central
"i will still continue to use philosophy products ,  just not this one .",0,0.0,central
quick : who wants to see a comedy about shoddy airport security ?,0,0.0778,central
put num_num quart of water into the machine .,1,0.0,central
because it is definitely not worth full price .,0,0.1,central
i ve used it twice and it has stopped working .,0,0.0,central
i didn t have the rust problems that others had .,0,0.0,central
i ordered it and it was delivered well in time .,1,0.0,central
vividly conveys both the pitfalls and the pleasures of over-the-top love .,1,0.0417,central
then along came this zester which i use constantly .,1,0.0,central
the copper finish is coated with a clear plastic to prevent oxidation .,1,0.1,central
"went to the second one using the same method ,  no go .",0,0.0,central
the tenderness of the piece is still intact .,1,0.0,central
"it moves plenty of air ,  oscillating between two rooms .",1,0.0,central
"the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then , out of embarrassment or stupidity , not warning anyone .",0,-0.04,central
they come with full instructions and not much more to say .,1,0.05,central
rare is the ` urban comedy ' that even attempts the insight and honesty of this disarming indie .,1,0.1,central
"it almost plays like solaris , but with guns and jokes .",1,0.0,central
"sharp , lively , funny and ultimately sobering film .",1,0.0417,central
you might not buy the ideas .,0,0.0,central
julia is played with exasperating blandness by laura regan .,0,0.0,central
white in the refrigerator a couple of days longer .,1,0.0,central
the film is like a series of beginnings and middles that never take off .,0,0.0,central
i like that is is durable and washable .,1,0.0,central
this product does what it is suppose to do .,1,0.0,central
with sliced cheese in lieu of french bread on a fruit and cheese plate .,0,0.0,central
returned product but from what i ve heard it does the job .,0,0.0,central
i bought this for my num_num month old from santa for christmas .,0,0.1,central
"if there 's a way to effectively teach kids about the dangers of drugs , i think it 's in projects like the -lrb- unfortunately r-rated -rrb- paid .",1,0.05,central
another rent installment for the ian fleming estate .,0,0.0,central
i guess maybe there are some people that this product could help .,0,0.0,central
because it s too big for my cup holder .,0,0.0,central
it 's as close as we 'll ever come to looking through a photographer 's viewfinder as he works .,1,0.0,central
"it tries too hard , and overreaches the logic of its own world .",0,0.0694,central
the talents of the actors helps `` moonlight mile '' rise above its heart-on-its-sleeve writing .,1,0.0,central
the jawbone may perform admirably as far as technology .,0,0.1,central
i bought three of these units to place in our home .,1,0.0,central
it has the courage to wonder about big questions with sincerity and devotion .,1,0.0,central
it can t be tightened at that point to fix it .,1,0.0,central
"makes s&m seem very romantic , and maggie gyllenhaal is a delight .",1,0.0,central
it was just one and that s not a big deal .,1,0.0,central
product arrived on time and was wrapped well .,1,0.0,central
"i like the oster steamer ,  it does everything it claim to do .",1,0.0,central
"unfortunately , as a writer , mr. montias is n't nearly as good to his crew as he is as a director or actor .",0,0.1,central
"philip k. dick must be turning in his grave , along with my stomach .",0,0.0,central
then she said  well you ordered the pu which is what you got .,0,0.0,central
the unit itself rests like a necklace around your neck .,1,0.0,central
"i still have privacy screen ,  after num_num months .",1,0.0,central
it was the finger next to his hole finger .,1,0.0,central
th product features and editorial review spell germany as the origin of manufacture .,0,0.0,central
obviously the margin of safety  from overflow  is much smaller .,1,0.0,central
escapism in its purest form .,1,0.0,central
"hey , who else needs a shower ?",0,0.0,central
the thrill is -lrb- long -rrb- gone .,0,-0.05,central
"its lack of quality earns it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer .",0,-0.0625,central
i haven t had any problems with teflon flaking off .,1,0.0,central
there is no warming plate in the unit but it doesn t need one .,1,0.0,central
it is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs .,1,0.1,central
the braun has it all . this is my second programmable flavorselect .,1,0.0,central
would suggest using one of the toy bubblers amazon sells .,0,0.0,central
just wipe the plates with a paper towel .,1,0.0,central
i have had to replace the paddles as they wore out .,1,0.0,central
the radtach procable num_num inch dock extender works only part way .,0,0.0,central
enough similarities to gymkata and howie long 's firestorm that my fingernails instinctively crawled towards my long-suffering eyeballs .,0,-0.025,central
"shamelessly sappy and , worse , runs away from its own provocative theme .",0,0.1,central
"ekobrew ,  the coffee always stays in that bottom wedge section .",0,0.0,central
these tongs seem to have the locking mechanism backwards .,1,0.0,central
"but it s not bad for wireless ,  i ve had worse .",1,-0.025,central
"city by the sea is the cinematic equivalent of defensive driving : it 's careful , conscientious and makes no major mistakes .",1,-0.0438,central
"either you will like it ,  or you won t .",1,0.0,central
"glib , satirical documentary that fudges facts , makes facile points and engages in the cinematic equivalent of tabloid journalism .",0,0.0,central
`` collateral damage '' goes by the numbers and reps decent action entertainment -- until the silly showdown ending that forces the viewer to totally suspend disbelief,0,-0.0583,central
i had installed two of these for the front entrance of our house .,1,0.0,central
sometimes i m there for up to num_num hours .,1,0.0,central
that s what it does and it does it well .,1,0.0,central
"daring , mesmerizing and exceedingly hard to forget .",1,0.0042,central
the head set is quite comfortable  at least for me  .,1,0.05,central
"smart science fiction for grown-ups , with only a few false steps along the way .",1,-0.0964,central
it 's laughing at us .,0,0.0,central
feels like six different movies fighting each other for attention .,0,-0.0625,central
"the 3d images only enhance the film 's otherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen .",1,-0.0167,central
i used a blade grinder for years before buying a burr grinder  .,1,0.0,central
"a journey through memory , a celebration of living , and a sobering rumination on fatality , classism , and ignorance .",1,0.0,central
she didn t like the handle of this one at all .,0,0.0,central
i have had mine for almost two years and they have not frayed .,1,0.0,central
is that what you re looking for ?  go elsewhere .,0,0.0,central
just another fish-out-of-water story that barely stays afloat .,0,0.025,central
"thirty years ago , it would have been groundbreaking .",0,0.0,central
the cord is extra heavy to resist tangling .,1,-0.1,central
a monster combat thriller as impersonal in its relentlessness as the videogame series that inspired it .,0,0.0,central
i just got this and recently got a chance to use it .,1,0.0,central
i m not sure why this grinder got so many mixed reviews .,1,0.0833,central
it doesn t require genius to get this unit operating .,1,0.0,central
a well acted and well intentioned snoozer .,0,0.0,central
i purchased this filter for a braun num_extend coffeemaker .,1,0.0,central
"thought ,  hey why not try something different might work .",0,0.0,central
we ve tried num_num of these waffle makers since jan num_extend,0,0.0,central
but even a hero can stumble sometimes .,0,-0.05,central
i just bought a num_extend cubic ft chest freezer .,1,0.0,central
there are companies that make dog biscuits with the activated charcoal in it .,0,0.0,central
i received the wrong color and it shreds easily .,0,-0.0333,central
"if it tried to do anything more , it would fail and perhaps explode , but at this level of manic whimsy , it is just about right .",1,0.0952,central
i believe it was about $ when it came to market .,1,0.0,central
for me this was a most disappointing product .,0,-0.05,central
i have been using this grill for num_num years .,1,0.0,central
"i say that after trying many cheap pathetic headsets ,  sigh .",1,-0.0333,central
i would not even give my current one away .,0,0.0,central
the item was considerably different quality than pictured .,0,0.0,central
"at first , the sight of a blind man directing a film is hilarious , but as the film goes on , the joke wears thin .",0,-0.0375,central
"anchored by a terrific performance by abbass , satin rouge shows that the idea of women 's self-actualization knows few continental divides .",1,-0.1,central
the master of disaster - it 's a piece of dreck disguised as comedy .,0,0.0,central
if i spy were funny -lrb- enough -rrb- or exciting -lrb- enough -rrb- then it would be fairly simple to forgive the financial extortion it 's trying to reap from the moviegoing public .,0,0.0786,central
it just smears it around until the water evaporates into the air .,0,0.0,central
"basically ,  this product is a ripoff on consumers .",0,0.0,central
despite some gulps the film is a fuzzy huggy .,1,0.0,central
so what is the point ?,0,0.0,central
i run it outside the window and connect it to a garden hose .,0,0.0,central
the roomba just thinks it s furniture and doesn t go up on it .,1,0.0,central
i have to say that it was money well spent .,1,-0.1,central
you can practically smell the patchouli oil .,0,0.0,central
it looks like i ve splashed glitter all over my face .,0,0.0,central
this happened after about num_num years of use .,1,0.0,central
i can see i will be using it a lot .,1,0.0,central
the ill-conceived modern-day ending falls flat where it should deliver a moral punch .,0,-0.0125,central
this item works just as i thought it would .,1,0.0,central
it might as well have been problem child iv .,0,0.0,central
with medium usage its closer to about num_num hours .,1,0.0,central
take care of my cat offers a refreshingly different slice of asian cinema .,1,0.0333,central
"a soggy , cliche-bound epic-horror yarn that ends up being even dumber than its title .",0,-0.1,central
overall we will not be purchasing this product again .,0,0.0,central
about as satisfying and predictable as the fare at your local drive through .,0,0.1,central
"i might return it ,  but i need a can opener .",0,0.0,central
"she lists ingredients , but never mixes and stirs .",0,0.0,central
"despite the long running time , the pace never feels slack -- there 's no scene that screams `` bathroom break ! ''",1,-0.0625,central
never mind whether you buy the stuff about barris being a cia hit man .,0,0.0,central
it 's like a poem .,1,0.0,central
the entire thing fits in the palm of my child s hand .,0,0.0,central
it 's so full of wrong choices that all you can do is shake your head in disbelief -- and worry about what classic oliver parker intends to mangle next time .,0,0.0042,central
all i can say is fuhgeddaboutit .,0,0.0,central
he simply presents his point of view that ayurveda works .,1,0.0,central
: pi also have limited space in my kitchen .,1,-0.0714,central
the plot grinds on with yawn-provoking dullness .,0,0.0,central
i do not like this belt because of lack of material .,0,0.0,central
tim story 's not there yet - but ` barbershop ' shows he 's on his way .,1,0.0,central
"i can hear the caller clearly ,  vice versa .",1,0.1,central
i whole-heartedly recommend that everyone see this movie -- for its historical significance alone .,1,0.0,central
#name?,1,0.0,central
"... with the candy-like taste of it fading faster than 25-cent bubble gum , i realized this is a throwaway movie that wo n't stand the test of time .",0,0.0,central
"a strong first quarter , slightly less so second quarter , and average second half .",0,0.0286,central
moot point .,0,0.0,central
"i would not recomend this for a tmobile ,  mytouch phone to anyone .",0,0.0,central
i will add an update if i ever figure it out .,0,0.0,central
would have been alot nicer if it simply threaded in with the correct alignment .,0,0.0,central
we have tried a few recipes and had fun with them .,1,0.05,central
"because it s made of cast iron ,  scorching is minimized .",1,0.0,central
"lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",1,0.0841,central
nothing about it fits .,0,0.0,central
these salmons are in water not vegetable oil .,0,0.0,central
this product is being used for dollar size pancakes .,1,0.0,central
"collateral damage is , despite its alleged provocation post-9 \/ 11 , an antique , in the end .",0,-0.1,central
but some unexpected zigs and zags help .,1,0.1,central
this version incarnates the prophetic book in a way even its exacting author might admire .,1,0.0,central
this is the second one of these i have purchased .,1,0.0,central
"you might not want to hang out with samantha , but you 'll probably see a bit of yourself in her unfinished story .",1,0.0,central
the subject of swinging still seems ripe for a documentary -- just not this one .,0,-0.0833,central
i have no idea if it s me or this product doing .,0,0.0,central
i ve learned that companies make varying degrees of quality .,0,0.0,central
"too bad , but thanks to some lovely comedic moments and several fine performances , it 's not a total loss .",1,0.0694,central
overall it is inconvenient to keep the counter and the unit clean .,0,-0.0778,central
this cream will give you acne if you have sensitive skin .,0,0.1,central
these definitely open up your nasal passages and functionally work as advertised .,0,0.0,central
and that would be what you would need .,1,0.0,central
"flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with .",1,0.0,central
"suggests puns about ingredients and soup and somebody being off their noodle , but let 's just say the ingredients do n't quite add up to a meal .",0,0.0,central
only issue is the blue light it becomes a annoying after a while .,1,-0.1,central
this is one for the ages .,1,0.0,central
its save-the-planet message clashes with its crass marketing .,0,0.0,central
"to ataris credit ,  this game was a bit fun .",0,-0.05,central
"where last time jokes flowed out of cho 's life story , which provided an engrossing dramatic through line , here the comedian hides behind obviously constructed routines .",0,-0.0467,central
"otherwise ,  they fall off your head at the slightest lean or tilt .",0,0.0,central
"often gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .",1,-0.05,central
this is not at all expected from a respected brand like sony .,0,-0.1,central
then i put the cream on my feet especially around my toes and heels .,0,0.0,central
i installed this on a horizantaly sliding window .,1,0.0,central
"nevertheless ,  the smell lasts for num_num or num_num minutes tops .",0,0.0,central
"when the first few villians are introduced as `` spider '' and `` snake '' you know you 're in for a real winner , creativity at its peak .",0,0.0833,central
"works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren .",1,-0.1,central
after that you have to pay a subscription .,0,0.0,central
jacquot 's tosca is a treat .,1,0.0,central
when purchased i discovered there was a newer product update :  model num_extend,1,0.0,central
"adequately long cord . made in china ,  hence no reliability .",1,-0.05,central
the knife got a tad rusty after running it through a cycle .,1,0.0,central
i contacted q cell and they replaced the back cover .,0,0.0,central
"the stupidest , most insulting movie of 2002 's first quarter .",0,-0.0833,central
i thought i was over charged once it was returned .,0,0.0,central
i have smaller bt headsets that last num_num hours longer .,1,0.0,central
-lrb- newton -rrb- wanders through charlie completely unaware she needs to show some presence and star quality .,0,0.0,central
nothing more than a mediocre trifle .,0,0.0,central
it s like i got an extension cord and male outlets on both ends .,0,0.0,central
look up videos on swype if you want to see it in action .,1,0.1,central
every product i own from them has failed or been a letdown .,0,0.05,central
presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,1,-0.01,central
"from spiritual rebirth to bruising defeat , vincent 's odyssey resonates in a profound way , comparable to the classic films of jean renoir .",1,0.0833,central
happily for mr. chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match .,1,0.0667,central
when you place the eye brow attachment on you can get a mixed cut .,0,0.0,central
this is due to the short lived cheaper lasers they put in them .,0,-0.0625,central
both deeply weird and charmingly dear .,1,0.1,central
i recently purchased  white rice  popcorn for my dad who has diverticulitious .,1,0.0,central
"verbinski substitutes atmosphere for action , tedium for thrills .",0,0.1,central
"it fulfills my modest requirements ,  and exceeds my expectations in appearance .",1,0.1,central
i bought this to grind xylitol and truvia sweeteners into a powder for cooking .,1,0.0,central
maudlin and melodramatic we expected .,0,-0.1,central
you could nap for an hour and not miss a thing .,0,0.0,central
"it 's really yet another anemic and formulaic lethal weapon-derived buddy-cop movie , trying to pass off its lack of imagination as hip knowingness .",0,0.1,central
i have been using one for nearly num_num years .,1,0.1,central
"once you play one match ,  you ve played them all .",0,0.0,central
i got this for my num_num month old daughter for christmas .,0,0.1,central
it takes several passes through some types of hair to cut it .,0,0.0,central
"instead of accurately accounting a terrible true story , the film 's more determined to become the next texas chainsaw massacre .",0,0.05,central
over and over  and over and over  again .,0,0.0,central
i would not recommend this item for dogs who chew .,0,0.0,central
the movie makes absolutely no sense .,0,-0.1,central
"taken individually or collectively , the stories never add up to as much as they promise .",0,0.1,central
this is just a little too low quality .,0,-0.0938,central
"still , this thing feels flimsy and ephemeral .",0,0.0,central
i have been using it twice a day since i received it .,0,0.0,central
outrageousness is all plympton seemed to be going for this time .,0,0.0,central
the ending is a cop-out .,0,0.0,central
the movie has an avalanche of eye-popping visual effects .,1,0.0,central
"what 's at stake in this film is nothing more than an obsolete , if irritating , notion of class .",0,0.05,central
no battery to wear out and have to replace .,1,0.0,central
it does not slip all over the place when using .,1,0.0,central
then both of them go into the dishwasher .,1,0.0,central
one scarcely needs the subtitles to enjoy this colorful action farce .,1,0.1,central
recently threw in the trash as the line wore out .,1,0.0,central
"my oh my , is this an invigorating , electric movie .",1,0.0,central
"this self-infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard , but he 's the most obvious one .",0,-0.0333,central
"though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work .",1,0.0875,central
"will break in over time though ,  it s rubber .",0,0.0,central
this formulaic chiller will do little to boost stallone 's career .,0,-0.0938,central
about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,1,0.0,central
"if this is the danish idea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , perhaps .",0,-0.0333,central
"i did some research ,  and went with this one .",0,0.0,central
"a gimmick in search of a movie : how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be damned .",0,0.0,central
"but buying into sham truths and routine `` indie '' filmmaking , freundlich has made just another safe movie .",0,0.1,central
"as green-guts monster movies go , it 's a beaut .",1,0.0,central
"i had two problems ,  one caused the rating to num_num num_extend",1,0.0,central
recomiendo este vendedor porque tengo total seguridad que es una bella y honesta persona .,1,0.0,central
it is the handiest thing for slicing potatoes for scalloped potatoes and chips .,1,0.0,central
i bought this is a gift for my brother .,1,0.0,central
"not ` terrible filmmaking ' bad , but more like , ' i once had a nightmare like this , and it 's now coming true ' bad .",0,-0.01,central
those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an 85-minute brush-up course with the documentary derrida .,0,0.0,central
let 's cut to the consumer-advice bottom line : stay home .,0,0.0,central
obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold !,0,0.0,central
"plus ,  it s not very filling ,  even for rice .",0,-0.1,central
has it ever been possible to say that williams has truly inhabited a character ?,0,0.0,central
"heavy ,  patterned glass ,  and very classy looking on the table .",1,-0.035,central
"what you would end up with if you took orwell , bradbury , kafka , george lucas and the wachowski brothers and threw them into a blender .",1,0.0,central
"might have been better off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and outrage .",0,0.0667,central
"i bought this skillet for steaks and fried potatoes  , and fried eggs .",0,0.0,central
i bought this protective cover case for num_num cents plus shipping .,1,0.0,central
a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to .,0,-0.0625,central
a sophomoric exploration of ` life problems ' most people solved long ago -- or at least got tired of hearing people kvetch about .,0,-0.09,central
i never have problems answering the phone this way with my blackberry .,1,0.0,central
do n't expect any surprises in this checklist of teamwork cliches ...,0,0.0,central
"it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .",1,0.0,central
it grinds it to a powder in just a couple of seconds .,1,0.0,central
my daughter used this for school for about num_num months until the strap broke .,0,0.0,central
"i use it a lot ,  and it never gave me any problem .",1,0.0,central
the problem with the acrylic ones i ve found is the tipping factor .,0,0.0,central
"overall , the film misses the brilliance of jelinek 's novel by some way .",0,0.0,central
"every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .",0,0.0727,central
i purchased the frieling to replace a glass bodum press that broke .,1,0.0,central
this gets the job done for the price .,1,0.0,central
all the songs build on the same words .,0,0.0,central
i purchased them and when they arrived they were torn .,0,0.0,central
"though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes .",1,0.0952,central
the case zipper shuts with a flap that covers the zipped part .,1,0.0,central
"and in this regard , on guard delivers .",1,0.0,central
i purchased this based on rave reviews from others .,0,0.0,central
this one sits on our shelf collecting dust .,0,0.0,central
"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",1,0.0,central
the daily challenge around here is keeping the cat fur to a minimum .,1,0.0,central
i will never have a phone without an otterbox again .,1,0.0,central
i put my kitchen appliances through the ringer .,1,0.0,central
"if we do n't demand a standard of quality for the art that we choose , we deserve the trash that we get .",0,0.0,central
"myers never knows when to let a gag die ; thus , we 're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .",0,0.0,central
after a few days i noticed i was unusually fatigued .,0,0.0,central
the loops stop any accidently lost or intentional disappearance .,1,0.0,central
audio isn t a religion and these are not holy water .,0,0.0,central
ecks this one off your must-see list .,0,0.0,central
i don t think pie weights are for me .,1,0.0,central
i think that is the way to keep the fish moist .,1,0.0,central
"smith 's point is simple and obvious -- people 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .",1,0.0,central
hopefully you won t have to go through this nonsense .,0,0.0,central
doesn t get stuck on the rod like some non rollers do .,1,0.0,central
ethan hawke has always fancied himself the bastard child of the beatnik generation and it 's all over his chelsea walls .,0,0.0,central
if you get these just be a bit careful .,0,-0.1,central
automatically pegs itself for the straight-to-video sci-fi rental shelf .,0,0.0,central
if you want a cheaper sub deal with companies that specialize in that category .,0,0.0,central
"it crashed for no reason ,  saves got corrupted .",0,0.0,central
does not give me any confidence in buying any of the discovery kids toys .,0,0.0,central
so i bought this product hoping it would help to regulate my cycles .,0,0.0,central
two days later i no longer saw them anywhere on the building .,0,0.0,central
... in this incarnation its fizz is infectious .,1,0.0,central
there s no way this will last as long as claimed .,0,-0.025,central
i also tried a cheaper brand of slip on rubber broad heads .,0,0.0625,central
the cast is so low-wattage that none of the characters comes off as big ... and the setting remains indistinct .,0,0.0,central
old grandson loves all things that have to do with construction .,0,0.1,central
"a triumph of art direction over narrative , but what art direction !",1,0.0,central
i use these reviews so heavily that i want to give back .,1,-0.1,central
"unfortunately , they 're sandwiched in between the most impossibly dry account of kahlo 's life imaginable .",0,-0.0222,central
it stays on and i unplug it when it s done .,1,0.0,central
"no movement , no yuks , not much of anything .",0,-0.1,central
the remaining sticker is attached to the second film .,1,0.0,central
the lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,0,0.0,central
friday after next has the same problem that next friday did -- it 's called where 's chris tucker when you need him ?,0,0.0,central
mocking them now is an exercise in pointlessness .,0,0.0,central
"how on earth , or anywhere else , did director ron underwood manage to blow $ 100 million on this ?",0,0.0,central
it s probably my phone but it happens constantly since i got the battery .,1,0.0,central
maybe a num_extend old girl could wear it .,0,0.1,central
"too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger , more complicated story , one that never materializes .",0,-0.02,central
not even the hanson brothers can save it,0,0.0,central
a dream cast of solid female talent who build a seamless ensemble .,1,0.0333,central
anyone who can count to five -lrb- the film 's target market ? -rrb-,0,0.0,central
i can t believe that i didn t buy these sooner .,1,0.0,central
very hard plastic and not that fun to play with at all .,0,-0.0396,central
both english and metric measurements are embossed onto each spoon .,1,0.0,central
the movie 's biggest offense is its complete and utter lack of tension .,0,0.05,central
"there were other vegetables included ,  but you really couldn t taste them .",0,0.0375,central
saves on cleaning and the use of aluminum foil .,1,0.0,central
i reported it havent heard a word about it .,0,0.0,central
this game offers nothing unique and the graphics are not worth raving about .,0,-0.0188,central
i have num_num bird feeders hanging from poles in my front and back yard .,0,0.0,central
a savvy exploration of paranoia and insecurity in america 's culture of fear .,1,0.0,central
